"rules","support","confidence","lift"
"97","{GRMZM2G154078*0} => {GRMZM2G701389*0}",0.168350168350168,0.454545454545455,1.18421052631579
"98","{GRMZM2G154078*0} => {GRMZM2G340807*0}",0.181818181818182,0.490909090909091,1.29026548672566
"99","{GRMZM2G340807*0} => {GRMZM2G154078*0}",0.181818181818182,0.47787610619469,1.29026548672566
"100","{GRMZM2G154078*0} => {GRMZM2G042516*0}",0.175084175084175,0.472727272727273,1.23157894736842
"101","{GRMZM2G042516*0} => {GRMZM2G154078*0}",0.175084175084175,0.456140350877193,1.23157894736842
"102","{GRMZM2G154078*0} => {GRMZM2G137375*0}",0.171717171717172,0.463636363636364,1.21858407079646
"103","{GRMZM2G137375*0} => {GRMZM2G154078*0}",0.171717171717172,0.451327433628319,1.21858407079646
"104","{GRMZM2G154078*0} => {GRMZM2G068575*0}",0.175084175084175,0.472727272727273,1.21034482758621
"105","{GRMZM2G154078*0} => {GRMZM5G856837*0}",0.171717171717172,0.463636363636364,1.20789473684211
"106","{GRMZM2G037335*0} => {GRMZM2G128214*0}",0.191919191919192,0.518181818181818,1.32672413793103
"107","{GRMZM2G128214*0} => {GRMZM2G037335*0}",0.191919191919192,0.491379310344828,1.32672413793103
"108","{GRMZM2G037335*0} => {GRMZM2G314546*0}",0.185185185185185,0.5,1.3141592920354
"109","{GRMZM2G314546*0} => {GRMZM2G037335*0}",0.185185185185185,0.486725663716814,1.3141592920354
"110","{GRMZM2G037335*0} => {AC203754.4_FG008*0}",0.175084175084175,0.472727272727273,1.22086956521739
"111","{AC203754.4_FG008*0} => {GRMZM2G037335*0}",0.175084175084175,0.452173913043478,1.22086956521739
"112","{GRMZM2G037335*0} => {GRMZM5G871419*0}",0.185185185185185,0.5,1.25847457627119
"113","{GRMZM5G871419*0} => {GRMZM2G037335*0}",0.185185185185185,0.466101694915254,1.25847457627119
"114","{GRMZM2G037335*0} => {GRMZM2G089565*0}",0.171717171717172,0.463636363636364,1.15714285714286
"115","{GRMZM2G102779*0} => {GRMZM2G157481*0}",0.171717171717172,0.463636363636364,1.24054054054054
"116","{GRMZM2G157481*0} => {GRMZM2G102779*0}",0.171717171717172,0.459459459459459,1.24054054054054
"117","{GRMZM2G102779*0} => {GRMZM2G320298*0}",0.178451178451178,0.481818181818182,1.27767857142857
"118","{GRMZM2G320298*0} => {GRMZM2G102779*0}",0.178451178451178,0.473214285714286,1.27767857142857
"119","{GRMZM2G102779*0} => {GRMZM5G838420*0}",0.171717171717172,0.463636363636364,1.22946428571429
"120","{GRMZM5G838420*0} => {GRMZM2G102779*0}",0.171717171717172,0.455357142857143,1.22946428571429
"121","{GRMZM2G102779*0} => {GRMZM2G128214*0}",0.168350168350168,0.454545454545455,1.16379310344828
"122","{GRMZM2G102779*0} => {GRMZM2G107609*0}",0.175084175084175,0.472727272727273,1.2
"123","{GRMZM2G102779*0} => {GRMZM2G089565*0}",0.185185185185185,0.5,1.24789915966387
"124","{GRMZM2G089565*0} => {GRMZM2G102779*0}",0.185185185185185,0.46218487394958,1.24789915966387
"125","{AC208559.3_FG003*0} => {GRMZM2G089491*0}",0.168350168350168,0.454545454545455,1.19469026548673
"126","{AC208559.3_FG003*0} => {GRMZM2G010353*0}",0.171717171717172,0.463636363636364,1.20789473684211
"127","{AC208559.3_FG003*0} => {GRMZM2G020594*0}",0.175084175084175,0.472727272727273,1.2
"128","{GRMZM2G362281*0} => {GRMZM2G088919*0}",0.178451178451178,0.460869565217391,1.16989966555184
"129","{GRMZM2G088919*0} => {GRMZM2G362281*0}",0.178451178451178,0.452991452991453,1.16989966555184
"130","{GRMZM2G362281*0} => {GRMZM5G864903*0}",0.178451178451178,0.460869565217391,1.15998526160648
"131","{GRMZM2G362281*0} => {GRMZM2G031568*0}",0.175084175084175,0.452173913043478,1.1007840342124
"132","{GRMZM2G131907*0} => {GRMZM2G301208*0}",0.168350168350168,0.458715596330275,1.23853211009174
"133","{GRMZM2G301208*0} => {GRMZM2G131907*0}",0.168350168350168,0.454545454545455,1.23853211009174
"134","{GRMZM2G131907*0} => {GRMZM2G089491*0}",0.168350168350168,0.458715596330275,1.20565072663798
"135","{GRMZM2G131907*0} => {GRMZM2G028129*0}",0.168350168350168,0.458715596330275,1.18468288791384
"136","{GRMZM2G131907*0} => {GRMZM2G301885*0}",0.178451178451178,0.486238532110092,1.22383766132794
"137","{GRMZM2G131907*0} => {GRMZM2G174236*0}",0.185185185185185,0.504587155963303,1.28087508821454
"138","{GRMZM2G174236*0} => {GRMZM2G131907*0}",0.185185185185185,0.47008547008547,1.28087508821454
"139","{GRMZM2G071270*0} => {GRMZM2G394237*0}",0.181818181818182,0.482142857142857,1.24518633540373
"140","{GRMZM2G394237*0} => {GRMZM2G071270*0}",0.181818181818182,0.469565217391304,1.24518633540373
"141","{GRMZM2G071270*0} => {GRMZM2G012498*0}",0.171717171717172,0.455357142857143,1.18632518796992
"142","{GRMZM2G071270*0} => {GRMZM2G152373*0}",0.171717171717172,0.455357142857143,1.18632518796992
"143","{GRMZM2G071270*0} => {GRMZM2G375675*0}",0.171717171717172,0.455357142857143,1.18632518796992
"144","{GRMZM2G071270*0} => {GRMZM5G864903*0}",0.208754208754209,0.553571428571429,1.39331113801453
"145","{GRMZM5G864903*0} => {GRMZM2G071270*0}",0.208754208754209,0.525423728813559,1.39331113801453
"146","{GRMZM2G071270*0} => {GRMZM2G174621*0}",0.178451178451178,0.473214285714286,1.17120535714286
"147","{GRMZM2G438438*0} => {GRMZM2G021514*0}",0.178451178451178,0.477477477477477,1.2549629275293
"148","{GRMZM2G021514*0} => {GRMZM2G438438*0}",0.178451178451178,0.469026548672566,1.2549629275293
"149","{GRMZM2G438438*0} => {GRMZM2G082180*0}",0.168350168350168,0.45045045045045,1.17354196301565
"150","{GRMZM2G438438*0} => {GRMZM2G028129*0}",0.168350168350168,0.45045045045045,1.16333725029377
"151","{GRMZM2G438438*0} => {GRMZM2G513713*0}",0.168350168350168,0.45045045045045,1.16333725029377
"152","{GRMZM2G438438*0} => {GRMZM2G154460*0}",0.175084175084175,0.468468468468468,1.20987074030552
"153","{GRMZM2G154460*0} => {GRMZM2G438438*0}",0.175084175084175,0.452173913043478,1.20987074030552
"154","{GRMZM2G035592*0} => {GRMZM2G151706*0}",0.164983164983165,0.453703703703704,1.21396396396396
"155","{GRMZM2G151706*0} => {GRMZM2G301208*0}",0.178451178451178,0.477477477477477,1.28918918918919
"156","{GRMZM2G301208*0} => {GRMZM2G151706*0}",0.178451178451178,0.481818181818182,1.28918918918919
"157","{GRMZM2G151706*0} => {GRMZM2G172794*0}",0.168350168350168,0.45045045045045,1.16333725029377
"158","{GRMZM2G151706*0} => {GRMZM2G170727*0}",0.168350168350168,0.45045045045045,1.18392729012198
"159","{GRMZM2G151706*0} => {GRMZM2G513713*0}",0.175084175084175,0.468468468468468,1.20987074030552
"160","{GRMZM2G513713*0} => {GRMZM2G151706*0}",0.175084175084175,0.452173913043478,1.20987074030552
"161","{GRMZM2G151706*0} => {GRMZM2G170351*0}",0.168350168350168,0.45045045045045,1.14345114345114
"162","{GRMZM2G151706*0} => {GRMZM2G101938*0}",0.178451178451178,0.477477477477477,1.20178653229501
"163","{GRMZM2G151706*0} => {GRMZM2G107609*0}",0.168350168350168,0.45045045045045,1.14345114345114
"164","{GRMZM2G151706*0} => {GRMZM5G871419*0}",0.178451178451178,0.477477477477477,1.20178653229501
"165","{GRMZM2G151107*0} => {GRMZM2G081464*0}",0.171717171717172,0.455357142857143,1.15590659340659
"166","{GRMZM2G151107*0} => {GRMZM2G142776*0}",0.171717171717172,0.455357142857143,1.13647959183673
"167","{GRMZM2G021433*0} => {GRMZM5G838420*0}",0.171717171717172,0.459459459459459,1.21838803088803
"168","{GRMZM5G838420*0} => {GRMZM2G021433*0}",0.171717171717172,0.455357142857143,1.21838803088803
"169","{GRMZM2G021433*0} => {GRMZM2G331833*0}",0.168350168350168,0.45045045045045,1.15330848089469
"170","{GRMZM2G021433*0} => {GRMZM2G075502*0}",0.181818181818182,0.486486486486487,1.22446174988548
"171","{GRMZM2G075502*0} => {GRMZM2G021433*0}",0.181818181818182,0.457627118644068,1.22446174988548
"172","{GRMZM2G021433*0} => {GRMZM2G459432*0}",0.168350168350168,0.45045045045045,1.15330848089469
"173","{GRMZM2G021433*0} => {GRMZM2G107609*0}",0.168350168350168,0.45045045045045,1.14345114345114
"174","{GRMZM2G035592*0} => {GRMZM2G017678*0}",0.178451178451178,0.490740740740741,1.30133928571429
"175","{GRMZM2G017678*0} => {GRMZM2G035592*0}",0.178451178451178,0.473214285714286,1.30133928571429
"176","{GRMZM2G035592*0} => {GRMZM2G036409*0}",0.168350168350168,0.462962962962963,1.20614035087719
"177","{GRMZM2G035592*0} => {GRMZM5G856837*0}",0.164983164983165,0.453703703703704,1.18201754385965
"178","{GRMZM2G035592*0} => {GRMZM2G101938*0}",0.191919191919192,0.527777777777778,1.32838983050847
"179","{GRMZM2G101938*0} => {GRMZM2G035592*0}",0.191919191919192,0.483050847457627,1.32838983050847
"180","{GRMZM2G035592*0} => {GRMZM2G327199*0}",0.168350168350168,0.462962962962963,1.14583333333333
"181","{GRMZM2G035592*0} => {GRMZM5G871419*0}",0.168350168350168,0.462962962962963,1.16525423728814
"182","{GRMZM2G035592*0} => {GRMZM2G108919*0}",0.171717171717172,0.472222222222222,1.16875
"183","{GRMZM2G175258*0} => {GRMZM2G472945*0}",0.175084175084175,0.460176991150442,1.22029077117573
"184","{GRMZM2G472945*0} => {GRMZM2G175258*0}",0.175084175084175,0.464285714285714,1.22029077117573
"185","{GRMZM2G175258*0} => {GRMZM5G864903*0}",0.181818181818182,0.47787610619469,1.20278986050697
"186","{GRMZM5G864903*0} => {GRMZM2G175258*0}",0.181818181818182,0.457627118644068,1.20278986050697
"187","{GRMZM2G072850*0} => {GRMZM2G320298*0}",0.171717171717172,0.459459459459459,1.21838803088803
"188","{GRMZM2G320298*0} => {GRMZM2G072850*0}",0.171717171717172,0.455357142857143,1.21838803088803
"189","{GRMZM2G072850*0} => {GRMZM2G109959*0}",0.168350168350168,0.45045045045045,1.17354196301565
"190","{GRMZM2G072850*0} => {GRMZM2G075502*0}",0.171717171717172,0.459459459459459,1.15643609711406
"191","{GRMZM2G072850*0} => {GRMZM2G174949*0}",0.168350168350168,0.45045045045045,1.15330848089469
"192","{GRMZM2G072850*0} => {GRMZM2G314546*0}",0.188552188552189,0.504504504504504,1.32599856493662
"193","{GRMZM2G314546*0} => {GRMZM2G072850*0}",0.188552188552189,0.495575221238938,1.32599856493662
"194","{GRMZM2G072850*0} => {GRMZM2G301885*0}",0.178451178451178,0.477477477477477,1.20178653229501
"195","{GRMZM2G120069*0} => {GRMZM2G174949*0}",0.181818181818182,0.482142857142857,1.23445197044335
"196","{GRMZM2G174949*0} => {GRMZM2G120069*0}",0.181818181818182,0.46551724137931,1.23445197044335
"197","{GRMZM2G377904*0} => {GRMZM2G104955*0}",0.168350168350168,0.458715596330275,1.21641546526868
"198","{GRMZM2G377904*0} => {GRMZM2G340807*0}",0.188552188552189,0.513761467889908,1.35032881383454
"199","{GRMZM2G340807*0} => {GRMZM2G377904*0}",0.188552188552189,0.495575221238938,1.35032881383454
"200","{GRMZM2G377904*0} => {GRMZM2G109959*0}",0.168350168350168,0.458715596330275,1.19507484307098
"201","{GRMZM2G377904*0} => {GRMZM2G331833*0}",0.168350168350168,0.458715596330275,1.17447010439734
"202","{GRMZM2G377904*0} => {GRMZM2G067350*0}",0.171717171717172,0.467889908256881,1.20837654567212
"203","{GRMZM2G377904*0} => {GRMZM2G088919*0}",0.168350168350168,0.458715596330275,1.16443189837685
"204","{GRMZM2G377904*0} => {GRMZM5G856837*0}",0.188552188552189,0.513761467889908,1.3384838242395
"205","{GRMZM5G856837*0} => {GRMZM2G377904*0}",0.188552188552189,0.491228070175439,1.3384838242395
"206","{GRMZM2G377904*0} => {GRMZM2G101938*0}",0.181818181818182,0.495412844036697,1.24692893795677
"207","{GRMZM2G101938*0} => {GRMZM2G377904*0}",0.181818181818182,0.457627118644068,1.24692893795677
"208","{GRMZM2G377904*0} => {GRMZM2G327199*0}",0.181818181818182,0.495412844036697,1.22614678899083
"209","{GRMZM2G327199*0} => {GRMZM2G377904*0}",0.181818181818182,0.45,1.22614678899083
"210","{GRMZM2G377904*0} => {GRMZM5G871419*0}",0.171717171717172,0.467889908256881,1.17765510807028
"211","{GRMZM2G377904*0} => {GRMZM2G089565*0}",0.168350168350168,0.458715596330275,1.14486161437052
"212","{GRMZM2G109547*0} => {GRMZM2G012498*0}",0.168350168350168,0.454545454545455,1.18421052631579
"213","{GRMZM2G109547*0} => {GRMZM2G340807*0}",0.168350168350168,0.454545454545455,1.19469026548673
"214","{GRMZM2G109547*0} => {GRMZM2G010353*0}",0.175084175084175,0.472727272727273,1.23157894736842
"215","{GRMZM2G010353*0} => {GRMZM2G109547*0}",0.175084175084175,0.456140350877193,1.23157894736842
"216","{GRMZM2G109547*0} => {GRMZM2G331833*0}",0.175084175084175,0.472727272727273,1.21034482758621
"217","{GRMZM2G109547*0} => {GRMZM2G067350*0}",0.175084175084175,0.472727272727273,1.22086956521739
"218","{GRMZM2G067350*0} => {GRMZM2G109547*0}",0.175084175084175,0.452173913043478,1.22086956521739
"219","{GRMZM2G109547*0} => {GRMZM5G856837*0}",0.171717171717172,0.463636363636364,1.20789473684211
"220","{GRMZM2G109547*0} => {GRMZM2G107609*0}",0.171717171717172,0.463636363636364,1.17692307692308
"221","{GRMZM2G109547*0} => {GRMZM2G327199*0}",0.175084175084175,0.472727272727273,1.17
"222","{GRMZM2G109547*0} => {GRMZM5G871419*0}",0.168350168350168,0.454545454545455,1.14406779661017
"223","{GRMZM2G109547*0} => {GRMZM2G108919*0}",0.168350168350168,0.454545454545455,1.125
"224","{GRMZM2G100727*0} => {GRMZM2G157481*0}",0.175084175084175,0.464285714285714,1.24227799227799
"225","{GRMZM2G157481*0} => {GRMZM2G100727*0}",0.175084175084175,0.468468468468468,1.24227799227799
"226","{GRMZM2G100727*0} => {GRMZM2G172794*0}",0.171717171717172,0.455357142857143,1.17600931677019
"227","{GRMZM2G100727*0} => {GRMZM2G075502*0}",0.188552188552189,0.5,1.25847457627119
"228","{GRMZM2G075502*0} => {GRMZM2G100727*0}",0.188552188552189,0.474576271186441,1.25847457627119
"229","{GRMZM2G100727*0} => {GRMZM2G459432*0}",0.171717171717172,0.455357142857143,1.16587130541872
"230","{GRMZM2G135314*0} => {GRMZM5G881088*0}",0.175084175084175,0.456140350877193,1.17803203661327
"231","{GRMZM5G881088*0} => {GRMZM2G135314*0}",0.175084175084175,0.452173913043478,1.17803203661327
"232","{GRMZM2G170727*0} => {GRMZM2G135314*0}",0.171717171717172,0.451327433628319,1.17582673497904
"233","{GRMZM2G301208*0} => {GRMZM2G036409*0}",0.168350168350168,0.454545454545455,1.18421052631579
"234","{GRMZM2G301208*0} => {GRMZM2G042516*0}",0.171717171717172,0.463636363636364,1.20789473684211
"235","{GRMZM2G301208*0} => {GRMZM2G109959*0}",0.168350168350168,0.454545454545455,1.18421052631579
"236","{GRMZM2G301208*0} => {GRMZM2G314546*0}",0.175084175084175,0.472727272727273,1.24247787610619
"237","{GRMZM2G314546*0} => {GRMZM2G301208*0}",0.175084175084175,0.460176991150442,1.24247787610619
"238","{GRMZM2G301208*0} => {AC203754.4_FG008*0}",0.191919191919192,0.518181818181818,1.33826086956522
"239","{AC203754.4_FG008*0} => {GRMZM2G301208*0}",0.191919191919192,0.495652173913044,1.33826086956522
"240","{GRMZM2G301208*0} => {GRMZM5G856837*0}",0.178451178451178,0.481818181818182,1.25526315789474
"241","{GRMZM5G856837*0} => {GRMZM2G301208*0}",0.178451178451178,0.464912280701754,1.25526315789474
"242","{GRMZM2G301208*0} => {GRMZM2G154460*0}",0.168350168350168,0.454545454545455,1.17391304347826
"243","{GRMZM2G301208*0} => {GRMZM2G101938*0}",0.178451178451178,0.481818181818182,1.21271186440678
"244","{GRMZM2G301208*0} => {GRMZM2G107609*0}",0.168350168350168,0.454545454545455,1.15384615384615
"245","{GRMZM2G301208*0} => {GRMZM5G871419*0}",0.171717171717172,0.463636363636364,1.16694915254237
"246","{GRMZM2G157481*0} => {GRMZM2G170727*0}",0.171717171717172,0.459459459459459,1.20760583592442
"247","{GRMZM2G170727*0} => {GRMZM2G157481*0}",0.171717171717172,0.451327433628319,1.20760583592442
"248","{GRMZM2G157481*0} => {GRMZM2G081464*0}",0.168350168350168,0.45045045045045,1.14345114345114
"249","{GRMZM2G157481*0} => {GRMZM2G331833*0}",0.168350168350168,0.45045045045045,1.15330848089469
"250","{GRMZM2G157481*0} => {GRMZM2G167492*0}",0.171717171717172,0.459459459459459,1.12776412776413
"251","{GRMZM2G157481*0} => {GRMZM2G108919*0}",0.185185185185185,0.495495495495495,1.22635135135135
"252","{GRMZM2G108919*0} => {GRMZM2G157481*0}",0.185185185185185,0.458333333333333,1.22635135135135
"253","{GRMZM2G042488*0} => {GRMZM2G147145*0}",0.171717171717172,0.455357142857143,1.16587130541872
"254","{GRMZM2G042488*0} => {GRMZM2G327199*0}",0.188552188552189,0.5,1.2375
